id_alojamiento,id_valoracion,fecha,id_revisor,nombre_revisor,comentario
164448,465797283,2019-06-08,201269918,Stefanie,"The room and the bathroom was very clean and Li is a very communicative host. She helps if  you have any question. The location is perfect for a city trip,"
164448,472174115,2019-06-19,72396367,Beng Kheng,Li is a super friendly and warm host. The location is also very central and convenient. Loved the place
164448,476858497,2019-06-27,270753674,Hans Ulrich,Angenehmer Aufenthalt und herzlicher Empfang.
164448,500535204,2019-08-02,132793390,Huiyuan,A very nice location. The hostess is very friendly to us. She gave us many suggestions and helped us a lot. It was a beautiful house and very close to the metro station and near the old city. It was a pleasant trip! Thank you again!
164448,514512132,2019-08-21,29439449,Kristelli Mari,Lovely home and easy access to a lot of places people want to visit. I had the best sleep here and feels like home. The receiving/living area is one of the best touches of the house forme. The neighborhood is such a secured and friendly place. I would recommend Li's place. I would love to stay there again!
164448,516209932,2019-08-24,38500148,Ricardo,everything was very good
170651,443898,2011-08-14,827381,Tamara,"Marie S is the best flat owner :)  The apartment looks just like the photos.  It was spotless, and she left delicious fresh fruit and coffee to welcome me to Stockholm.  The flat is located in an amazing location for long walks and is close to transportation all over Stockholm.  I can't say enough about how nice Marie is, and how lovely it was that she trusted me with her plants.  Also, the balcony is wonderful and romantic.  Love her and her flat.  "
170651,495351,2011-09-02,879815,Derk,"Nice location, well equipped kitchen, nice sunny balcony. If you are travelling with a small baby, as we did, it is good to know that the elevator is rather small. Our baby carriage did not fit in (unless dismounted), which was a bit impractical.Also, from the practical standpoint, we would have liked a normal size table and some more electric light (instead of the many candles), but I suppose this is a question of taste."
170651,580334,2011-09-29,958351,Stefano,Nice and clean apartment. Good location (close to subway). Very kind landlord.
170651,785773,2011-12-14,1309213,Audrey&Benoit,"Marie's place is totally cute and close to everything you need, supermarket down the street, great bars ,metro station ...The appartment was a real pleasure to stay in, really clean, feeling fresh and cosy, big enough for two . we loved it .Marie's been really great with us as well, from showing us things to check on the map to making sure everything was ok , an overall 5 stars experience. "
170651,1009721,2012-03-17,1814871,Olivia,"Lovely apartment and wonderful host!Close to metro and supermarket. "
170651,1117372,2012-04-12,1982414,Zoe,"At the risk of sounding sycophantic, I cannot recommend Marie and her apartment more highly! Marie is gorgeously friendly and helpful- going well beyond the duty of a host; I was welcomed by a cafetiere in the sun on her balcony and spent the next two hours chatting away and being given invaluable local tips and advice! The apartment is an oasis of bright, light calm and wonderfully located in vibrant Hornstull, just round the corner from the Tunnelbanna (although why anyone would take public transport in a city so lovely to walk around beats me). Five star stay in every way- the only downside was having to come back to London... Go to Stockholm, stay at Marie's, just don't you dare try to book the same days as me (I'll definitely be coming back)! Thank you so much again, Marie. Z x "
170651,1315141,2012-05-21,1328312,Adele,"We loved Marie's little heaven on the roof top! it was really cosy and we felt at home! Marie is really easy to deal with and we had no problem arranging for the keys even though our plane landed close to midnight.The area is really convenient! you will find nice little restaurants, supermarket, bakery, tube/bus station within few hundred metres. Also one of Stockholm beaches is not far from the flat.I'll be back in Stockholm and most probably in Marie's flat!"
170651,1674806,2012-07-10,2274023,Varvara,Thank Marie for wonderful staying in Stocholm! Apartment is very clean and cozy. Marie is very attentive owner. I advise everyone to stay in her apartment! 
170651,1738691,2012-07-18,552942,Shaun,"Marie's flat is lovely. Very chilled and bohemian. The local neighourhood is great - lots of nice coffee bars, cafes and close to the water. It's a bit more alternative than other parts of Stockholm we visited - and all the better for it. Metro is 5 mins walk away, so it's easy to get to the centre. Recommend it & Marie is really nice too."
170651,1881645,2012-08-04,2173519,Nicole,"Marie is just as lovely as her apartment. It is in a great location. You are close to everything great bars, cafes and the metro stop. Marie was accommodating, sweet and responsive. We had a wonderful time in Stockholm and owe much of it to Marie and her petite charm rooftop next to heaven. The name is very fitting. Thank you Marie!"
170651,4572117,2013-05-13,5827213,Patricia,"A lovely hostess, and a positive, zen, apartment... we had a lovely stay. Thank you Marie!"
