id_alojamiento,nombre,id_anfitrion,nombre_anfitrion,barrio,latitud,longitud,tipo_alojamiento,precio,minimo_noches,disponibilidad_365
11290723,Stylish 2bed in trendy Aspudden,58902147,Ulrika,Hgersten-Liljeholmens,59.31092,18.00539,Entire home/apt,1197,2,30
11290826,Ljus & mkt fin 2:a med balkong,48173138,Carl,stermalms,59.34773,18.09537,Entire home/apt,1148,2,0
11348636,Private floor in modern Penthouse,25286433,Erika,Enskede-rsta-Vantrs,59.28245,18.08808,Private room,500,1,0
11364243,Central Stockholm,30062039,Kim,Norrmalms,59.33407,18.06027,Entire home/apt,1197,3,0
11365318,Bright and cozy 2-bed apartment,58654794,Christopher,Enskede-rsta-Vantrs,59.28883,18.08864,Entire home/apt,745,5,0
11384204,Stockholm - Child-friendly townhouse,59699325,Robert,Hsselby-Vllingby,59.3746,17.81716,Entire home/apt,1001,2,0
11390212,KISTA TOWER,59751717,Sasou,Rinkeby-Tensta,59.40673,17.94352,Entire home/apt,951,1,254
11393008,Luxuary apartment super central,9740721,Nicolas,Norrmalms,59.33751,18.0619,Entire home/apt,1795,2,0
11426774,Big and beautiful 2 bdrm in Sofo!,6667482,Anette,Sdermalms,59.31361,18.08763,Entire home/apt,1501,3,0
11459247,Clean apartment 15 min from city,38085323,David,Bromma,59.33541,17.95258,Entire home/apt,804,1,81
11506236,Trendy 2 bed-room apartment in Central Stockholm,60616957,Mikkel,Sdermalms,59.31951,18.03678,Entire home/apt,1805,1,0
11508954,Central one bedroom with balcony.,60637901,Toby,Norrmalms,59.33999,18.03053,Entire home/apt,745,5,125
11509429,Cosy flat in south Stockholm,24352693,Katharina,Enskede-rsta-Vantrs,59.30052,18.0403,Entire home/apt,598,2,0
11547151,Sekelskiftslgh centrala Gamla Stan-150 kvm,36427148,Jessica,Sdermalms,59.32321,18.06974,Entire home/apt,2629,3,290
11564636,Minimalistic studio appartment,406455,Karin,Sdermalms,59.30747,18.06789,Entire home/apt,844,6,131
11581571,Nice flat in Stockholms Southern Hipster Area,61227756,Olof,Hgersten-Liljeholmens,59.30081,17.99936,Entire home/apt,853,4,7
11582170,Romantic one bedroom apartment: Charm,31783855,Residence,Sdermalms,59.32341,18.07404,Entire home/apt,2001,2,248
11586352,Sunny and modern apartment in Aspudden,21247692,Camilla,Hgersten-Liljeholmens,59.30557,17.99686,Entire home/apt,795,1,0
11619201,Beautiful central apartment,29925078,Gina,Norrmalms,59.34348,18.03795,Entire home/apt,922,2,17
11624693,Dreamy & peaceful with rural charm,61572823,Josefin,Hgersten-Liljeholmens,59.30786,18.00325,Entire home/apt,755,2,34
11789076,"Cozy, big apartment in SoFo",62784686,Anders,Sdermalms,59.31495,18.0795,Entire home/apt,1854,3,0
11807533,5 min walk to Globen,62887705,Alexander,Skarpncks,59.2955,18.09185,Entire home/apt,598,4,0
11847801,Top designed studio house Stockholm,3533358,Anders,Bromma,59.35308,17.91805,Entire home/apt,893,1,241
11874657,Rest and Recharge in a Sun-Filled Couple's Hideaway,63180779,Sollan,Skarpncks,59.28894,18.10121,Entire home/apt,1452,7,13
11886139,"Central, modern and clean",63381286,Bert,stermalms,59.34635,18.10112,Private room,383,2,0
11919400,"Large, bright and central Apartment",63381286,Bert,stermalms,59.34565,18.10231,Private room,412,1,0
11960750,A cozy one room apartment in central Stockholm,63879185,Minna,Kungsholmens,59.33457,18.02434,Entire home/apt,804,3,78
12005599,Nice apartment in the center of Stockholm.,64202331,Cilla,Norrmalms,59.33554,18.05287,Entire home/apt,1854,2,334
12046135,Cozyroom close to downtown withWifi,17865870,Ali,Hgersten-Liljeholmens,59.31623,18.01149,Private room,451,2,359
12059406,Central apartment in Stockholm,42517064,Tani,Norrmalms,59.33628,18.04757,Entire home/apt,618,3,33
12059677,"Lovely house close to the city, nature and beach",50135639,Caroline,Bromma,59.31877,17.95347,Entire home/apt,2246,5,0
12148806,Sandsborg Guest House City close Budget bedroom,65225221,Eva,Enskede-rsta-Vantrs,59.28671,18.09359,Private room,520,7,74
12148845,Sandsborg Guest House City close Superior room,65225221,Eva,Enskede-rsta-Vantrs,59.28689,18.09287,Private room,559,3,76
12171884,Cosy house close to Stockholm,65386607,Anders K,Skrholmens,59.29216,17.92293,Entire home/apt,696,3,0
12193349,Super central in Stockholm,28039817,Sebastian,Sdermalms,59.31496,18.07239,Entire home/apt,1001,1,0
12198001,Central lovely and bright apartment in Stockholm,3523032,Paolo & Rosa,Bromma,59.33384,17.97941,Entire home/apt,1295,7,143
12200956,Modern studio in the heart of Sofo,17069553,Anders,Sdermalms,59.31365,18.07795,Entire home/apt,863,3,114
12206219,Lovely house close to Globen!,65638565,Jerker,Enskede-rsta-Vantrs,59.28457,18.06853,Entire home/apt,2501,3,260
12224652,Luxuary 2 room design apartment by Mariatorget,4300912,Reine,Sdermalms,59.31437,18.0638,Entire home/apt,1393,3,0
12240824,Dreamy apartment in the older parts of Stockholm,65877763,Leonard,Sdermalms,59.32013,18.06556,Entire home/apt,1501,6,59
12242192,Charming ship in Stockholm,63229532,Jessica,Hgersten-Liljeholmens,59.30906,18.03243,Entire home/apt,2001,1,0
12246837,"Light, 2 room apartment in Vasastan",65915898,Carl,Norrmalms,59.35008,18.0565,Entire home/apt,902,1,0
12249965,Excellent living in trendiest area!,11211418,Alexandra,Sdermalms,59.31917,18.0329,Entire home/apt,902,3,276
12272399,Cozy studio - best location inSOFO,1436617,Anna,Sdermalms,59.31107,18.07991,Entire home/apt,1197,28,0
12290586,Charmig apartment in Stockholm City,66240170,Fanny,Kungsholmens,59.33322,18.0153,Entire home/apt,1697,5,275
12300079,"Central 2-room apt w balcony, 2-4 p",19035960,Olle,Kungsholmens,59.33295,18.04448,Entire home/apt,1099,1,0
12312190,Wonderful appartment!,62287344,Therese,stermalms,59.33974,18.0884,Entire home/apt,2403,3,55
12361376,"Middle of the city, next to the airport buses!",33383366,Christian,Kungsholmens,59.3334,18.02869,Entire home/apt,902,4,0
12381372,Light artistic room south Stockholm,11455064,Lova,Hgersten-Liljeholmens,59.29386,17.9968,Private room,412,1,0
12382242,Large Sunny Room in Kristineberg,66925518,Anita,Kungsholmens,59.33537,17.99891,Private room,392,3,121
12416190,"Downtown location, walking distance",22074946,Christina,Norrmalms,59.33856,18.05727,Entire home/apt,1874,3,0
12430100,Exclusive apartment Stockholm City,67146866,Anna,Norrmalms,59.33829,18.06357,Entire home/apt,4904,6,0
12449784,"Cozy, quiet apartment - minutes from metro",67356754,Jenny,Hgersten-Liljeholmens,59.29205,17.99413,Entire home/apt,598,2,3
12460742,Modern studio close to centre,25342251,Johanna,Enskede-rsta-Vantrs,59.30042,18.03731,Entire home/apt,530,2,0
12481806,Stylish 2 bedroom 10mins to city!,40280068,Emma,Skarpncks,59.29207,18.10859,Entire home/apt,1854,3,251
12498676,Cosy and fresh room in the city,65593325,Dorota,Norrmalms,59.34927,18.05746,Private room,500,4,0
12502840,Room  in a beutifull villa,57526036,Caroline,Farsta,59.27431,18.07366,Entire home/apt,589,2,116
12508286,Cozy apartment in Hornstull with sunny balcony,37461583,Christian,Sdermalms,59.3193,18.03604,Entire home/apt,1099,1,355
12511760,Nice apartment in Stockholm,67759750,Kamilla,Hgersten-Liljeholmens,59.30462,17.96364,Entire home/apt,1560,2,156
12515631,Charming apartment in trendy area,12767290,Terri,Hgersten-Liljeholmens,59.30314,18.00667,Entire home/apt,1050,3,0
12527578,1 bedroom apt close to Telefonplan,29355092,Angelica,Hgersten-Liljeholmens,59.29206,17.99516,Entire home/apt,500,3,0
12530342,Amazing 3 room apartment in the heart of Vasastan,23944337,Carl,Norrmalms,59.34273,18.03736,Entire home/apt,1403,2,0
12540979,Comfortable apartment in the heart of the city,67751517,Christina,stermalms,59.33797,18.08448,Entire home/apt,1501,3,0
12576975,Nice apartment close to the city,23311650,Jonathan,stermalms,59.34929,18.0651,Entire home/apt,853,14,34
12635870,Stockholm,68620876,Inger,Norrmalms,59.34521,18.0611,Entire home/apt,2903,4,262
12645034,Bright large Rum in Stockholm,68678816,Lidya,Farsta,59.25626,18.08265,Private room,589,2,0
12675794,Central and family friendly apt,67403524,Leif,Norrmalms,59.34015,18.05351,Entire home/apt,1697,3,0
12679511,For children & Well connected,67085031,Petter,Sdermalms,59.31217,18.05887,Entire home/apt,1354,5,0
12724962,Central bright apartment next to Karlaplan,57218291,Lovisa,stermalms,59.34073,18.09267,Entire home/apt,863,6,1
12747200,Family friendly one room apartment,23101146,Eskil,Enskede-rsta-Vantrs,59.29883,18.0314,Entire home/apt,598,4,0
12755608,Habitacion con entrada privada,69368242,Ernandes Odalys,Hsselby-Vllingby,59.36761,17.84078,Private room,284,3,273
12790194,Room in apartment with direct bus from Arlanda,8138940,Lars,Hgersten-Liljeholmens,59.31014,18.02425,Private room,647,1,0
12791349,Charming Old Town studio,21560715,Inger,Sdermalms,59.32629,18.07344,Entire home/apt,1501,2,4
12791949,A unique accommodation,13988488,Lena,Norrmalms,59.34272,18.04479,Private room,804,1,364
12806646,Classic Beauty in the city CENTER,69801329,Elisabet,Norrmalms,59.33264,18.06027,Entire home/apt,1491,2,270
12807694,Perfectly planned apt. with balcony,69810217,Marre & Sofia,stermalms,59.34662,18.10521,Entire home/apt,1001,2,141
12822620,Beautiful apartment in Stockholm!,57351791,Alberto,Sdermalms,59.31833,18.03791,Entire home/apt,2138,5,0
12828993,Nice and light room in the top of the building,17749108,Eva,Sdermalms,59.31149,18.06097,Private room,598,2,74
12829548,Quiet oasis in hip neighbourhood,70012221,Daniel & Karin,Sdermalms,59.3176,18.06683,Entire home/apt,696,21,0
12837716,English townhouse -Close to city -walking distance,70094295,Annika,Enskede-rsta-Vantrs,59.28372,18.0791,Entire home/apt,1501,3,8
12842071,2-room apartment,70126027,Andreas,Kungsholmens,59.32198,17.99231,Entire home/apt,1599,3,0
12844690,Light apartment in trendy Aspudden,5287258,Bianca,Hgersten-Liljeholmens,59.30949,17.99209,Entire home/apt,804,1,62
12847809,"Charming 1.5 room apt, Kungsholmen",70174048,Philip,Kungsholmens,59.33342,18.03564,Entire home/apt,902,3,0
12861604,"Cozy apt, sunny balcony & fire place in the city",9193905,Staffan,Norrmalms,59.34223,18.03268,Entire home/apt,991,1,0
12876496,Cool and quiet in trendy Hornstull,20942557,Kersti,Sdermalms,59.31575,18.02815,Entire home/apt,1354,10,0
12877118,Bright and spacious 83 m2 apartment,70096851,Kristian,Hgersten-Liljeholmens,59.29999,17.98777,Entire home/apt,1197,4,0
12884891,2Room apartment in popular SOFOarea,70512831,Malin,Sdermalms,59.31603,18.09207,Entire home/apt,1148,4,246
12884962,Modern Central Apartment,70512808,Emon,Sdermalms,59.30921,18.07725,Entire home/apt,1246,5,0
12887405,Deluxe apt 2 minutes -> Eurovision,70533336,Gabriel,Enskede-rsta-Vantrs,59.29616,18.07461,Entire home/apt,1187,3,0
12895502,Cozy apartment in sofo,14288424,Susanna,Sdermalms,59.30817,18.08946,Entire home/apt,785,7,32
12907178,Nice apartment & hip neighbourhood,70740106,Frida,Sdermalms,59.3167,18.02865,Entire home/apt,893,3,33
12914040,Room in moder apartment by the sea,60439196,Sara-Maria,Sdermalms,59.30318,18.08754,Private room,647,2,26
12925473,Sekelskiftes 4:a i Vasastan,31161414,Michael,Norrmalms,59.34333,18.04136,Entire home/apt,1501,2,0
12927843,City Center Apartment by the sea,53335560,Tomas,Kungsholmens,59.33918,18.0095,Entire home/apt,795,2,251
12929660,Bright apartment in Sthlm near metro,4595410,Mattias,Hgersten-Liljeholmens,59.28596,17.97181,Entire home/apt,598,1,158
12931640,"Spacious apartment, Eurovision 2016",38015332,Jhonny,Enskede-rsta-Vantrs,59.26302,18.04268,Entire home/apt,500,3,0
12938168,Featured Designer SOFO Apt,45016696,Alex,Sdermalms,59.31012,18.07257,Entire home/apt,1197,10,0
12940410,Modern City flat w. Great Location,24663276,Daniel,Norrmalms,59.33941,18.05634,Entire home/apt,1148,25,0
12953404,Hipp airy apartment with great view,71178550,Christopher,Sdermalms,59.30634,18.1088,Entire home/apt,922,7,0
12960248,Good apartment in the heart of Stockholm,71255134,Temesgen,Sdermalms,59.31083,18.05726,Entire home/apt,549,2,57
12962708,Vasastan centrally located apartment,2508953,Zs (O),Norrmalms,59.34464,18.05404,Entire home/apt,1177,3,86
12963343,Quiet apartment with beautiful yard in trendy SoFo,5441889,Mimmi,Sdermalms,59.31399,18.08715,Entire home/apt,1001,3,0
12967094,Studio in Stockholm city,71317775,Gaggo,stermalms,59.34012,18.07939,Entire home/apt,932,3,18
12969694,Cosy room in apartment overlooking Kista Garden,19327611,Vijay Kumar,Rinkeby-Tensta,59.40894,17.93991,Private room,500,5,0
12987910,Comfortable and quiet bedroom in shared flat,62983582,Louise,Skrholmens,59.29293,17.9441,Private room,373,2,117
12991470,En charmig /varm /super mysig 2a,71586301,Kebrea,Enskede-rsta-Vantrs,59.25612,18.0329,Entire home/apt,579,1,332
13034357,#SoFo Chill & Explore - Everything Minutes Away,38896757,Emil,Sdermalms,59.31385,18.07829,Entire home/apt,1687,2,0
13039717,"Beautiful flat near Stureplan, 2 sunny balconies",14688589,Jessica,stermalms,59.34095,18.07898,Entire home/apt,1501,1,0
13055073,Trendy city life in a new renovated apartment,19156562,Niclas,Norrmalms,59.33767,18.05632,Entire home/apt,1834,5,358
13079064,Charming Central & Vintage Flat w/ Sunny Balcony,19254299,Wendi,Kungsholmens,59.3335,18.01502,Entire home/apt,1471,4,10
13098304,Rent a room in Stockholm,72751024,David,Bromma,59.3445,17.96504,Private room,265,2,0
13119838,Lovely family friendly villa near city center,10939904,Susanna & Marcus,lvsj,59.27759,17.99088,Entire home/apt,1589,7,46
13122054,Perfect apartment to explore Stockholm,73020362,Jacob,Kungsholmens,59.33,17.99884,Entire home/apt,902,3,0
13134884,Beautiful 2 bedroom apartment in central Stockholm,73171744,Navid,Kungsholmens,59.33363,18.04325,Entire home/apt,3002,3,247
13147064,"Cosy and nice room, 20 min to city",73323807,Shabnam,Rinkeby-Tensta,59.41471,17.90579,Private room,392,1,364
13162685,"Creative Studio Kungsholmen, close to city",18935662,Sanna,Kungsholmens,59.32789,18.01026,Entire home/apt,451,5,0
13170276,Studio apartment in Central Stockholm,38459086,Louise,Kungsholmens,59.33282,18.03501,Entire home/apt,804,3,0
13170677,Cozy 2 room apartment next to the sea and subway,55929090,Sebastian,Kungsholmens,59.33145,18.00411,Entire home/apt,696,5,0
13189981,Modern penthouse in Old Town,41093818,Katja,Sdermalms,59.32571,18.0751,Entire home/apt,1001,1,0
13194677,Designer Duplex with Lovely Garden,14875879,Gustaf,Sdermalms,59.31694,18.07767,Entire home/apt,2148,3,0
13195404,5 Room apartment in the city center of Stockholm.,22492533,Jonas,Norrmalms,59.33886,18.06013,Entire home/apt,6847,2,356
13203647,"Lovely room in central Stockholm, hotel-feeling",73974316,Katarina,stermalms,59.35312,18.06537,Entire home/apt,951,3,41
13215622,Big apartment - two bedroom - SOFO,70035635,Laura,Sdermalms,59.31402,18.08225,Entire home/apt,1609,2,0
13234799,"Classic Gamla Stan, Roofscape Views",62936317,Marta,Sdermalms,59.32311,18.06769,Entire home/apt,3237,14,0
13243974,A cosy house close to the city,74432642,Eva,Farsta,59.27534,18.07437,Entire home/apt,1373,4,0
13244165,Nice and Cosy apartment in Abrahamsberg,74435855,Neo,Bromma,59.33688,17.94589,Entire home/apt,579,1,0
13244800,Room in midcentury apartment close to city,13345283,Patrik & Elin,Kungsholmens,59.33242,18.03263,Private room,804,3,188
13245059,"Modern style, family friendly, near lake & City",74446491,Fredrik,Farsta,59.24962,18.11547,Entire home/apt,1305,3,6
13247679,Modern loft in central Stockholm,5227071,Sandra,Kungsholmens,59.33545,18.04269,Entire home/apt,3002,3,0
13260735,"Spacious, central apartment with large balcony",3538463,Tina,Norrmalms,59.34654,18.04336,Entire home/apt,1197,3,0
13268210,Beautiful apartment with great location,16118783,Robert,Sdermalms,59.31813,18.05374,Entire home/apt,696,3,0
13269107,Bright studio in central Stockholm,74561790,Carl,Sdermalms,59.31289,18.06582,Entire home/apt,853,2,0
13274365,1 bed apartment with balcony in  Central Stockholm,74803318,Kristoffer,Kungsholmens,59.33439,18.04107,Entire home/apt,971,1,0
13293770,Charming house close to Stockholm city!,72418699,Izabelle,Enskede-rsta-Vantrs,59.28484,18.08049,Entire home/apt,2403,4,0
13303987,"Cosy Flat in South Stockholm,1 room",36690367,Stina,Enskede-rsta-Vantrs,59.29977,18.05761,Entire home/apt,804,1,0
13309006,Light and nice apartment 15min to the city center,31380719,Hanna,Hgersten-Liljeholmens,59.29542,17.98328,Entire home/apt,755,1,0
13355049,Newly renovated 2 room apartment- perfect location,75559907,Max,Skarpncks,59.29553,18.09455,Entire home/apt,951,3,8
13357598,MODERN STUDIO 30sqm with balcony,18039591,Jennie,Norrmalms,59.34089,18.04116,Entire home/apt,1089,3,0
13363499,Lots of space in green city neighborhood,585564,Catharina,Bromma,59.33312,17.96069,Entire home/apt,4797,2,360
13365998,Wonderful home with a view of all of Stockholm,7190945,Rennie,Norrmalms,59.34198,18.03507,Entire home/apt,1991,2,0
13385009,Cosy apartment in  Sofo,76074402,Ulrika,Sdermalms,59.30726,18.08346,Entire home/apt,902,3,0
13391680,Nice studio apartment close to metro,76163505,Peter,Rinkeby-Tensta,59.40809,17.93109,Entire home/apt,481,2,36
13393953,Charming two levelapartment with outstanding view.,9842,Elin,Hgersten-Liljeholmens,59.30778,18.0037,Entire home/apt,804,2,6
13410312,3 bdrm - Perfect City Location,1466230,Rosemary,Norrmalms,59.33977,18.05559,Entire home/apt,2040,2,11
13421407,Apartment 12 minutes to City,75341708,Danijela,Hgersten-Liljeholmens,59.30419,17.97814,Entire home/apt,1305,3,0
13427678,Newly renovated apt in trendy area!,1306870,Anders,Hgersten-Liljeholmens,59.3051,17.99875,Entire home/apt,745,3,53
13431200,Nice and cosy room in Stockholm,73323807,Shabnam,Rinkeby-Tensta,59.41445,17.91908,Private room,392,1,357
13437241,Centrally located apartment for two in quite area,35775045,Alexander,Kungsholmens,59.33043,18.04515,Entire home/apt,804,3,1
13443888,Stockholm,76739900,Robin,Kungsholmens,59.32449,18.00566,Entire home/apt,1099,3,88
13451059,Cozy room at perfect location,49712743,Jonatan,Enskede-rsta-Vantrs,59.298,18.07812,Private room,412,2,0
13455447,"Big room, great location in Stockholm",76882099,Robert,Sdermalms,59.31246,18.05442,Private room,853,2,337
13460554,Beautiful apt in trendy Vasastan,76932172,Kornelia,Norrmalms,59.34302,18.04983,Entire home/apt,745,1,0
13470822,Waterfront aptm in EcoFriendly H.S with B&O HiFi,29666271,Chris,Sdermalms,59.31051,18.10464,Entire home/apt,991,2,45
13477626,3 bedrum  with a fantastic view in SOFO!,77142055,Johan,Sdermalms,59.30949,18.09904,Entire home/apt,1501,3,0
13478081,Waterfront Apartment,68552554,Claus,Sdermalms,59.31706,18.02721,Entire home/apt,1275,10,29
13486186,Two room apartment with patio in Midsommarkransen,63747416,Petra,Hgersten-Liljeholmens,59.30203,18.01087,Entire home/apt,500,4,0
13487902,Lovely apartment in Stockholm.,71670398,Eva Marie,Sdermalms,59.30947,18.0713,Private room,804,1,0
13491172,Nice studio in city Vasastan for two,77308395,Maria,Norrmalms,59.34419,18.04424,Entire home/apt,814,30,37
